comment,disabled,penalties_yellow,shoots,tech_fouls,match_num,no_show,climb_attempt,climbs,pyramid,high,middle,low,miss,auto_high,auto_middle,auto_low,auto_miss,fouls,defends,penalties_red,team,floor_pickup,match_type,alliance
fell over,True,0,True,0,7,False,0,False,0,0,0,0,0,0,0,0,0,0,False,0,3846,False,q,Red,None,None,None,None,None
,False,0,False,0,8,False,0,False,0,0,0,0,0,0,0,0,0,0,False,0,3294,False,q,Blue,None,None,None,None,None
,False,0,False,0,7,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,3788,False,q,Blue,None,None,None,None,None
,False,0,False,0,8,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,4260,False,q,Blue,None,None,None,None,None
tried to climb,False,0,False,0,9,False,0,True,0,0,0,0,0,0,0,0,0,0,False,0,4818,False,q,Blue,None,None,None,None,None
,False,0,True,0,7,False,0,False,2,0,0,0,5,1,0,0,1,0,False,0,1816,False,q,Red,None,None,None,None,None
,False,0,True,0,8,False,0,True,0,1,0,0,3,0,0,0,2,0,False,0,3276,False,q,Red,None,None,None,None,None
,False,0,True,0,7,False,0,False,0,0,0,0,2,0,0,0,0,0,False,0,4230,False,q,Red,None,None,None,None,None
,False,0,True,0,10,False,1,True,0,4,0,0,2,0,0,0,3,0,False,0,3277,False,q,Blue,None,None,None,None,None
stable shooting from 10 point climb,False,0,True,0,4,False,1,True,0,3,1,0,6,0,0,0,3,0,False,0,2977,False,q,Blue,None,None,None,None,None
,True,0,True,0,3,False,0,False,0,0,0,0,0,1,0,0,1,0,False,0,2538,False,q,Red,None,None,None,None,None
,False,0,False,0,4,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,4818,False,q,Red,None,None,None,None,None
,False,0,True,0,9,False,1,True,0,0,0,0,2,0,0,0,1,0,False,0,4181,False,q,Red,None,None,None,None,None
Had a shooter; didn't use it. Sucked at defense. ,False,0,False,0,10,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,3212,False,q,Red,None,None,None,None,None
,False,0,False,0,11,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,3381,False,q,Blue,None,None,None,None,None
after autonomous ended; robot did nothing; possible disconnection,True,0,True,0,9,False,0,False,0,0,0,0,0,0,0,0,2,0,False,0,2845,False,q,Red,None,None,None,None,None
,False,0,False,0,12,False,1,True,0,0,0,0,0,0,0,0,0,0,False,0,3294,False,q,Red,None,None,None,None,None
,False,0,True,0,11,False,1,True,0,0,0,2,0,0,0,0,0,0,False,0,1714,False,q,Blue,None,None,None,None,None
robot is slightly top heavy; if it stops quickly or goes to fast; it could tip,False,0,True,0,10,False,0,False,0,0,0,3,0,0,0,0,0,0,False,0,4845,False,q,Red,None,None,None,None,None
,False,0,True,0,13,False,0,False,0,0,0,0,2,1,0,0,2,0,True,0,4181,False,q,Red,None,None,None,None,None
climber broke?,False,0,True,0,12,False,0,True,0,0,0,0,0,2,0,0,1,0,False,0,2705,False,q,Blue,None,None,None,None,None
Top heavy | Slow,False,0,False,0,14,False,0,False,0,0,0,1,1,0,0,0,0,0,False,0,4230,False,q,Blue,None,None,None,None,None
connection issues?,False,0,False,0,11,False,0,False,0,0,0,0,0,1,0,0,2,0,False,0,2526,False,q,Blue,None,None,None,None,None
,False,0,False,0,12,False,0,False,0,0,0,0,0,0,0,0,0,0,True,0,3788,False,q,Red,None,None,None,None,None
,True,0,False,0,11,False,0,False,0,0,0,0,0,0,0,0,0,0,False,0,2177,False,q,Red,None,None,None,None,None
